,State,StateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
6102,NV,32,2020-05-20,7153,0.0,94.14285714285714
6153,NV,32,2020-05-21,7493,340.0,128.57142857142858
6204,NV,32,2020-05-22,7501,8.0,106.14285714285714
6255,NV,32,2020-05-23,7782,281.0,135.28571428571428
6306,NV,32,2020-05-24,7899,117.0,142.28571428571428
6357,NV,32,2020-05-25,7974,75.0,153.0
6408,NV,32,2020-05-26,8076,102.0,131.85714285714286
6459,NV,32,2020-05-27,8137,61.0,140.57142857142858
6510,NV,32,2020-05-28,8232,95.0,105.57142857142857
6561,NV,32,2020-05-29,8370,138.0,124.14285714285714
6612,NV,32,2020-05-30,8515,145.0,104.71428571428571
6663,NV,32,2020-05-31,8612,97.0,101.85714285714286
6714,NV,32,2020-06-01,8707,95.0,104.71428571428571
6765,NV,32,2020-06-02,8719,12.0,91.85714285714286
6816,NV,32,2020-06-03,8873,154.0,105.14285714285714
6867,NV,32,2020-06-04,9129,256.0,128.14285714285714
6918,NV,32,2020-06-05,9279,150.0,129.85714285714286
6969,NV,32,2020-06-06,9506,227.0,141.57142857142858
7020,NV,32,2020-06-07,9647,141.0,147.85714285714286
7071,NV,32,2020-06-08,9784,137.0,153.85714285714286
7122,NV,32,2020-06-09,10039,255.0,188.57142857142858
7173,NV,32,2020-06-10,10155,116.0,183.14285714285714
7224,NV,32,2020-06-11,10462,307.0,190.42857142857142
7275,NV,32,2020-06-12,10678,216.0,199.85714285714286
7326,NV,32,2020-06-13,10987,309.0,211.57142857142858
7377,NV,32,2020-06-14,11194,207.0,221.0
7428,NV,32,2020-06-15,11277,83.0,213.28571428571428
7479,NV,32,2020-06-16,11681,404.0,234.57142857142858
7530,NV,32,2020-06-17,11851,170.0,242.28571428571428
7581,NV,32,2020-06-18,12169,318.0,243.85714285714286
7632,NV,32,2020-06-19,12490,321.0,258.85714285714283
7683,NV,32,2020-06-20,12897,407.0,272.85714285714283
7734,NV,32,2020-06-21,13201,304.0,286.7142857142857
7785,NV,32,2020-06-22,13581,380.0,329.14285714285717
7836,NV,32,2020-06-23,13996,415.0,330.7142857142857
7887,NV,32,2020-06-24,14358,362.0,358.14285714285717
7938,NV,32,2020-06-25,14885,527.0,388.0
7989,NV,32,2020-06-26,15358,473.0,409.7142857142857
8040,NV,32,2020-06-27,16339,981.0,491.7142857142857
8091,NV,32,2020-06-28,17156,817.0,565.0
8142,NV,32,2020-06-29,17894,738.0,616.1428571428571
8193,NV,32,2020-06-30,18456,562.0,637.1428571428571
8244,NV,32,2020-07-01,19101,645.0,677.5714285714286
8295,NV,32,2020-07-02,19732,631.0,692.4285714285714
8346,NV,32,2020-07-03,20717,985.0,765.5714285714286
8397,NV,32,2020-07-04,21575,858.0,748.0
8448,NV,32,2020-07-05,22418,843.0,751.7142857142857
8499,NV,32,2020-07-06,22909,491.0,716.4285714285714
8550,NV,32,2020-07-07,23784,875.0,761.1428571428571
8601,NV,32,2020-07-08,24300,516.0,742.7142857142857
8652,NV,32,2020-07-09,25029,729.0,756.7142857142857
8703,NV,32,2020-07-10,25901,872.0,740.5714285714286
8754,NV,32,2020-07-11,26833,932.0,751.1428571428571
8805,NV,32,2020-07-12,27678,845.0,751.4285714285714
8856,NV,32,2020-07-13,28509,831.0,800.0
8907,NV,32,2020-07-14,29613,1104.0,832.7142857142857
8958,NV,32,2020-07-15,30556,943.0,893.7142857142857
9009,NV,32,2020-07-16,31909,1353.0,982.8571428571429
9060,NV,32,2020-07-17,33288,1379.0,1055.2857142857142
9111,NV,32,2020-07-18,34472,1184.0,1091.2857142857142
9162,NV,32,2020-07-19,35758,1286.0,1154.2857142857142
9213,NV,32,2020-07-20,36706,948.0,1171.0
9264,NV,32,2020-07-21,37521,815.0,1129.7142857142858
9315,NV,32,2020-07-22,38741,1220.0,1169.2857142857142
9366,NV,32,2020-07-23,39913,1172.0,1143.4285714285713
9417,NV,32,2020-07-24,40879,966.0,1084.4285714285713
9468,NV,32,2020-07-25,41807,928.0,1047.857142857143
9519,NV,32,2020-07-26,42831,1024.0,1010.4285714285714
9570,NV,32,2020-07-27,43828,997.0,1017.4285714285714
9621,NV,32,2020-07-28,44935,1107.0,1059.142857142857
9672,NV,32,2020-07-29,45806,871.0,1009.2857142857143
9723,NV,32,2020-07-30,46799,993.0,983.7142857142857
9774,NV,32,2020-07-31,48064,1265.0,1026.4285714285713
9825,NV,32,2020-08-01,49052,988.0,1035.0
9876,NV,32,2020-08-02,50172,1120.0,1048.7142857142858
9927,NV,32,2020-08-03,51161,989.0,1047.5714285714287
9978,NV,32,2020-08-04,52179,1018.0,1034.857142857143
10029,NV,32,2020-08-05,52828,649.0,1003.1428571428571
10080,NV,32,2020-08-06,53557,729.0,965.4285714285714
10131,NV,32,2020-08-07,54532,975.0,924.0
10182,NV,32,2020-08-08,55419,887.0,909.5714285714286
10233,NV,32,2020-08-09,56229,810.0,865.2857142857143
10284,NV,32,2020-08-10,56971,742.0,830.0
10335,NV,32,2020-08-11,57520,549.0,763.0
10386,NV,32,2020-08-12,58047,527.0,745.5714285714286
10437,NV,32,2020-08-13,58649,602.0,727.4285714285714
10488,NV,32,2020-08-14,59749,1100.0,745.2857142857143
10539,NV,32,2020-08-15,60608,859.0,741.2857142857143
10590,NV,32,2020-08-16,61305,697.0,725.1428571428571
10641,NV,32,2020-08-17,61963,658.0,713.1428571428571
10692,NV,32,2020-08-18,62622,659.0,728.8571428571429
10743,NV,32,2020-08-19,63005,383.0,708.2857142857143
10794,NV,32,2020-08-20,63518,513.0,695.5714285714286
10845,NV,32,2020-08-21,64925,1407.0,739.4285714285714
10896,NV,32,2020-08-22,65068,143.0,637.1428571428571
10947,NV,32,2020-08-23,65600,532.0,613.5714285714286
10998,NV,32,2020-08-24,66008,408.0,577.8571428571429
11049,NV,32,2020-08-25,66409,401.0,541.0
11100,NV,32,2020-08-26,66658,249.0,521.8571428571429
11151,NV,32,2020-08-27,67185,527.0,523.8571428571429
11202,NV,32,2020-08-28,67841,656.0,416.57142857142856
11253,NV,32,2020-08-29,68445,604.0,482.42857142857144
11304,NV,32,2020-08-30,68890,445.0,470.0
11355,NV,32,2020-08-31,69176,286.0,452.57142857142856
11406,NV,32,2020-09-01,69207,31.0,399.7142857142857
11457,NV,32,2020-09-02,69845,638.0,455.2857142857143
11508,NV,32,2020-09-03,69845,0.0,380.0
11559,NV,32,2020-09-04,70674,829.0,404.7142857142857
11610,NV,32,2020-09-05,71061,387.0,373.7142857142857
11661,NV,32,2020-09-06,71567,506.0,382.42857142857144
11712,NV,32,2020-09-07,71914,347.0,391.14285714285717
11763,NV,32,2020-09-08,72052,138.0,406.42857142857144
11814,NV,32,2020-09-09,72200,148.0,336.42857142857144
11865,NV,32,2020-09-10,72485,285.0,377.14285714285717
11916,NV,32,2020-09-11,72738,253.0,294.85714285714283
11967,NV,32,2020-09-12,73144,406.0,297.57142857142856
12018,NV,32,2020-09-13,73453,309.0,269.42857142857144
12069,NV,32,2020-09-14,73732,279.0,259.7142857142857
12120,NV,32,2020-09-15,74037,305.0,283.57142857142856
12171,NV,32,2020-09-16,74232,195.0,290.2857142857143
12222,NV,32,2020-09-17,74576,344.0,298.7142857142857
12273,NV,32,2020-09-18,75068,492.0,332.85714285714283
12324,NV,32,2020-09-19,75390,322.0,320.85714285714283
12375,NV,32,2020-09-20,75774,384.0,331.57142857142856
12426,NV,32,2020-09-21,76005,231.0,324.7142857142857
12477,NV,32,2020-09-22,76071,66.0,290.57142857142856
12528,NV,32,2020-09-23,76266,195.0,290.57142857142856
12579,NV,32,2020-09-24,77155,889.0,368.42857142857144
12630,NV,32,2020-09-25,77711,556.0,377.57142857142856
12681,NV,32,2020-09-26,78313,602.0,417.57142857142856
12732,NV,32,2020-09-27,78683,370.0,415.57142857142856
12783,NV,32,2020-09-28,79145,462.0,448.57142857142856
12834,NV,32,2020-09-29,79546,401.0,496.42857142857144
12885,NV,32,2020-09-30,79927,381.0,523.0
12936,NV,32,2020-10-01,80348,421.0,456.14285714285717
12987,NV,32,2020-10-02,81116,768.0,486.42857142857144
13038,NV,32,2020-10-03,81638,522.0,475.0
13089,NV,32,2020-10-04,82027,389.0,477.7142857142857
13140,NV,32,2020-10-05,82363,336.0,459.7142857142857
13191,NV,32,2020-10-06,82363,0.0,402.42857142857144
13242,NV,32,2020-10-07,83269,906.0,477.42857142857144
13293,NV,32,2020-10-08,83735,466.0,483.85714285714283
13344,NV,32,2020-10-09,84502,767.0,483.7142857142857
13395,NV,32,2020-10-10,85305,803.0,523.8571428571429
13446,NV,32,2020-10-11,85677,372.0,521.4285714285714
13497,NV,32,2020-10-12,86240,563.0,553.8571428571429
13548,NV,32,2020-10-13,86240,0.0,553.8571428571429
13599,NV,32,2020-10-14,87189,949.0,560.0
13650,NV,32,2020-10-15,87968,779.0,604.7142857142857
13701,NV,32,2020-10-16,88673,705.0,595.8571428571429
13752,NV,32,2020-10-17,88673,0.0,481.14285714285717
13803,NV,32,2020-10-18,90326,1653.0,664.1428571428571
13854,NV,32,2020-10-19,90809,483.0,652.7142857142857
13905,NV,32,2020-10-20,91457,648.0,745.2857142857143
13956,NV,32,2020-10-21,92011,554.0,688.8571428571429
14007,NV,32,2020-10-22,92790,779.0,688.8571428571429
14058,NV,32,2020-10-23,93593,803.0,702.8571428571429
14109,NV,32,2020-10-24,94730,1137.0,865.2857142857143
14160,NV,32,2020-10-25,95609,879.0,754.7142857142857
14211,NV,32,2020-10-26,96178,569.0,767.0
14262,NV,32,2020-10-27,96901,723.0,777.7142857142857
14313,NV,32,2020-10-28,97463,562.0,778.8571428571429
14364,NV,32,2020-10-29,98512,1049.0,817.4285714285714
14415,NV,32,2020-10-30,99724,1212.0,875.8571428571429
14466,NV,32,2020-10-31,100701,977.0,853.0
14517,NV,32,2020-11-01,100701,0.0,727.4285714285714
14568,NV,32,2020-11-02,102032,1331.0,836.2857142857143
14619,NV,32,2020-11-03,102930,898.0,861.2857142857143
14670,NV,32,2020-11-04,103984,1054.0,931.5714285714286
14721,NV,32,2020-11-05,105238,1254.0,960.8571428571429
14772,NV,32,2020-11-06,106776,1538.0,1007.4285714285714
14823,NV,32,2020-11-07,108586,1810.0,1126.4285714285713
14874,NV,32,2020-11-08,109770,1184.0,1295.5714285714287
14925,NV,32,2020-11-09,110723,953.0,1241.5714285714287
14976,NV,32,2020-11-10,112036,1313.0,1300.857142857143
15027,NV,32,2020-11-11,113132,1096.0,1306.857142857143
15078,NV,32,2020-11-12,114601,1469.0,1337.5714285714287
15129,NV,32,2020-11-13,116439,1838.0,1380.4285714285713
15180,NV,32,2020-11-14,118696,2257.0,1444.2857142857142
15231,NV,32,2020-11-15,119858,1162.0,1441.142857142857
15282,NV,32,2020-11-16,121421,1563.0,1528.2857142857142
15333,NV,32,2020-11-17,123077,1656.0,1577.2857142857142
15384,NV,32,2020-11-18,124706,1629.0,1653.4285714285713
15435,NV,32,2020-11-19,127077,2371.0,1782.2857142857142
15486,NV,32,2020-11-20,128894,1817.0,1779.2857142857142
15537,NV,32,2020-11-21,130884,1990.0,1741.142857142857
15588,NV,32,2020-11-22,130884,0.0,1575.142857142857
15639,NV,32,2020-11-23,135339,4455.0,1988.2857142857142
15690,NV,32,2020-11-24,138179,2840.0,2157.4285714285716
15741,NV,32,2020-11-25,140803,2624.0,2299.5714285714284
15792,NV,32,2020-11-26,140803,0.0,1960.857142857143
15843,NV,32,2020-11-27,144785,3982.0,2270.1428571428573
15894,NV,32,2020-11-28,147668,2883.0,2397.714285714286
15945,NV,32,2020-11-29,148808,1140.0,2560.5714285714284
15996,NV,32,2020-11-30,150382,1574.0,2149.0
16047,NV,32,2020-12-01,153040,2658.0,2123.0
16098,NV,32,2020-12-02,155107,2067.0,2043.4285714285713
16149,NV,32,2020-12-03,157539,2432.0,2390.8571428571427
16200,NV,32,2020-12-04,160384,2845.0,2228.4285714285716
16251,NV,32,2020-12-05,163523,3139.0,2265.0
16302,NV,32,2020-12-06,166013,2490.0,2457.8571428571427
16353,NV,32,2020-12-07,168329,2316.0,2563.8571428571427
16404,NV,32,2020-12-08,170962,2633.0,2560.285714285714
16455,NV,32,2020-12-09,173689,2727.0,2654.5714285714284
16506,NV,32,2020-12-10,175870,2181.0,2618.714285714286
16557,NV,32,2020-12-11,177373,1503.0,2427.0
16608,NV,32,2020-12-12,181017,3644.0,2499.1428571428573
16659,NV,32,2020-12-13,183794,2777.0,2540.1428571428573
16710,NV,32,2020-12-14,186255,2461.0,2560.8571428571427
16761,NV,32,2020-12-15,188486,2231.0,2503.4285714285716
16812,NV,32,2020-12-16,190796,2310.0,2443.8571428571427
16863,NV,32,2020-12-17,192948,2152.0,2439.714285714286
16914,NV,32,2020-12-18,195597,2649.0,2603.4285714285716
16965,NV,32,2020-12-19,198099,2502.0,2440.285714285714
17016,NV,32,2020-12-20,198099,0.0,2043.5714285714287
17067,NV,32,2020-12-21,202064,3965.0,2258.4285714285716
17118,NV,32,2020-12-22,203140,1076.0,2093.4285714285716
17169,NV,32,2020-12-23,206078,2938.0,2183.1428571428573
17220,NV,32,2020-12-24,208264,2186.0,2188.0
17271,NV,32,2020-12-25,208264,0.0,1809.5714285714287
17322,NV,32,2020-12-26,211666,3402.0,1938.142857142857
17373,NV,32,2020-12-27,212238,572.0,2019.857142857143
17424,NV,32,2020-12-28,213634,1396.0,1652.857142857143
17475,NV,32,2020-12-29,214364,730.0,1603.4285714285713
17526,NV,32,2020-12-30,216077,1713.0,1428.4285714285713
17577,NV,32,2020-12-31,220512,4435.0,1749.7142857142858
17628,NV,32,2021-01-01,222756,2244.0,2070.285714285714
17679,NV,32,2021-01-02,224581,1825.0,1845.0
17730,NV,32,2021-01-03,227259,2678.0,2145.8571428571427
17781,NV,32,2021-01-04,227259,0.0,1946.4285714285713
17832,NV,32,2021-01-05,228640,1381.0,2039.4285714285713
17883,NV,32,2021-01-06,232969,4329.0,2413.1428571428573
17934,NV,32,2021-01-07,236331,3362.0,2259.8571428571427
17985,NV,32,2021-01-08,239160,2829.0,2343.4285714285716
18036,NV,32,2021-01-09,241761,2601.0,2454.285714285714
18087,NV,32,2021-01-10,244002,2241.0,2391.8571428571427
18138,NV,32,2021-01-11,245642,1640.0,2626.1428571428573
18189,NV,32,2021-01-12,245642,0.0,2428.8571428571427
18240,NV,32,2021-01-13,248225,2583.0,2179.4285714285716
18291,NV,32,2021-01-14,251447,3222.0,2159.4285714285716
18342,NV,32,2021-01-15,251447,0.0,1755.2857142857142
18393,NV,32,2021-01-16,255331,3884.0,1938.5714285714287
18444,NV,32,2021-01-17,256799,1468.0,1828.142857142857
18495,NV,32,2021-01-18,256799,0.0,1593.857142857143
18546,NV,32,2021-01-19,259183,2384.0,1934.4285714285713
18597,NV,32,2021-01-20,259183,0.0,1565.4285714285713
18648,NV,32,2021-01-21,261517,2334.0,1438.5714285714287
18699,NV,32,2021-01-22,263330,1813.0,1697.5714285714287
18750,NV,32,2021-01-23,264824,1494.0,1356.142857142857
18801,NV,32,2021-01-24,265996,1172.0,1313.857142857143
18852,NV,32,2021-01-25,265996,0.0,1313.857142857143
18903,NV,32,2021-01-26,267929,1933.0,1249.4285714285713
18954,NV,32,2021-01-27,268945,1016.0,1394.5714285714287
19005,NV,32,2021-01-28,268945,0.0,1061.142857142857
19056,NV,32,2021-01-29,271328,2383.0,1142.5714285714287
19107,NV,32,2021-01-30,272386,1058.0,1080.2857142857142
19158,NV,32,2021-01-31,273334,948.0,1048.2857142857142
19209,NV,32,2021-02-01,274153,819.0,1165.2857142857142
19260,NV,32,2021-02-02,274153,0.0,889.1428571428571
19311,NV,32,2021-02-03,275713,1560.0,966.8571428571429
19362,NV,32,2021-02-04,276594,881.0,1092.7142857142858
19413,NV,32,2021-02-05,277482,888.0,879.1428571428571
19464,NV,32,2021-02-06,277482,0.0,728.0
19515,NV,32,2021-02-07,279015,1533.0,811.5714285714286
19566,NV,32,2021-02-08,279015,0.0,694.5714285714286
19617,NV,32,2021-02-09,279561,546.0,772.5714285714286
19668,NV,32,2021-02-10,280102,541.0,627.0
19719,NV,32,2021-02-11,281338,1236.0,677.7142857142857
19770,NV,32,2021-02-12,281969,631.0,641.0
19821,NV,32,2021-02-13,282779,810.0,756.7142857142857
19872,NV,32,2021-02-14,282779,0.0,537.7142857142857
19923,NV,32,2021-02-15,283293,514.0,611.1428571428571
19974,NV,32,2021-02-16,283950,657.0,627.0
20025,NV,32,2021-02-17,283950,0.0,549.7142857142857
20076,NV,32,2021-02-18,283950,0.0,373.14285714285717
20127,NV,32,2021-02-19,285205,1255.0,462.2857142857143
20178,NV,32,2021-02-20,285568,363.0,398.42857142857144
20229,NV,32,2021-02-21,285869,301.0,441.42857142857144
20280,NV,32,2021-02-22,285869,0.0,368.0
20331,NV,32,2021-02-23,286426,557.0,353.7142857142857
20382,NV,32,2021-02-24,286932,506.0,426.0
20433,NV,32,2021-02-25,287495,563.0,506.42857142857144
20484,NV,32,2021-02-26,287875,380.0,381.42857142857144
20535,NV,32,2021-02-27,288332,457.0,394.85714285714283
20586,NV,32,2021-02-28,288597,265.0,389.7142857142857
20637,NV,32,2021-03-01,288597,0.0,389.7142857142857
20688,NV,32,2021-03-02,288597,0.0,310.14285714285717
20739,NV,32,2021-03-03,289502,905.0,367.14285714285717
20790,NV,32,2021-03-04,289878,376.0,340.42857142857144
20841,NV,32,2021-03-05,290258,380.0,340.42857142857144
20892,NV,32,2021-03-06,290746,488.0,344.85714285714283
20943,NV,32,2021-03-07,290746,0.0,307.0
20994,NV,32,2021-03-08,291175,429.0,368.2857142857143
21045,NV,32,2021-03-09,291594,419.0,428.14285714285717
21096,NV,32,2021-03-10,291912,318.0,344.2857142857143
21147,NV,32,2021-03-11,291912,0.0,290.57142857142856
21198,NV,32,2021-03-12,293377,1465.0,445.57142857142856
21249,NV,32,2021-03-13,293377,0.0,375.85714285714283
21300,NV,32,2021-03-14,294038,661.0,470.2857142857143
21351,NV,32,2021-03-15,294217,179.0,434.57142857142856
21402,NV,32,2021-03-16,294558,341.0,423.42857142857144
21453,NV,32,2021-03-17,294558,0.0,378.0
21504,NV,32,2021-03-18,295147,589.0,462.14285714285717
21555,NV,32,2021-03-19,295403,256.0,289.42857142857144
21606,NV,32,2021-03-20,295667,264.0,327.14285714285717
21657,NV,32,2021-03-21,295667,0.0,232.71428571428572
21708,NV,32,2021-03-22,296030,363.0,259.0
21759,NV,32,2021-03-23,296041,11.0,211.85714285714286
21810,NV,32,2021-03-24,296418,377.0,265.7142857142857
21861,NV,32,2021-03-25,296763,345.0,230.85714285714286
21912,NV,32,2021-03-26,297206,443.0,257.57142857142856
21963,NV,32,2021-03-27,297503,297.0,262.2857142857143
22014,NV,32,2021-03-28,297646,143.0,282.7142857142857
22065,NV,32,2021-03-29,297646,0.0,230.85714285714286
22116,NV,32,2021-03-30,298052,406.0,287.2857142857143
22167,NV,32,2021-03-31,298328,276.0,272.85714285714283
22218,NV,32,2021-04-01,298651,323.0,269.7142857142857
22269,NV,32,2021-04-02,298651,0.0,206.42857142857142
22320,NV,32,2021-04-03,299440,789.0,276.7142857142857
22371,NV,32,2021-04-04,299700,260.0,293.42857142857144
22422,NV,32,2021-04-05,299866,166.0,317.14285714285717
22473,NV,32,2021-04-06,305652,5786.0,1085.7142857142858
22524,NV,32,2021-04-07,305921,269.0,1084.7142857142858
22575,NV,32,2021-04-08,306373,452.0,1103.142857142857
22626,NV,32,2021-04-09,306932,559.0,1183.0
22677,NV,32,2021-04-10,307676,744.0,1176.5714285714287
22728,NV,32,2021-04-11,308024,348.0,1189.142857142857
22779,NV,32,2021-04-12,308343,319.0,1211.0
22830,NV,32,2021-04-13,308755,412.0,443.2857142857143
22881,NV,32,2021-04-14,309150,395.0,461.2857142857143
22932,NV,32,2021-04-15,309699,549.0,475.14285714285717
22983,NV,32,2021-04-16,310235,536.0,471.85714285714283
23034,NV,32,2021-04-17,310235,0.0,365.57142857142856
23085,NV,32,2021-04-18,310235,0.0,315.85714285714283
23136,NV,32,2021-04-19,310933,698.0,370.0
23187,NV,32,2021-04-20,311314,381.0,365.57142857142856
23238,NV,32,2021-04-21,311750,436.0,371.42857142857144
23289,NV,32,2021-04-22,312278,528.0,368.42857142857144
23340,NV,32,2021-04-23,312840,562.0,372.14285714285717
23391,NV,32,2021-04-24,312840,0.0,372.14285714285717
23442,NV,32,2021-04-25,312840,0.0,372.14285714285717
23493,NV,32,2021-04-26,313680,840.0,392.42857142857144
23544,NV,32,2021-04-27,314085,405.0,395.85714285714283
23595,NV,32,2021-04-28,314475,390.0,389.2857142857143
23646,NV,32,2021-04-29,314928,453.0,378.57142857142856
23697,NV,32,2021-04-30,315438,510.0,371.14285714285717
23748,NV,32,2021-05-01,315438,0.0,371.14285714285717
23799,NV,32,2021-05-02,315438,0.0,371.14285714285717
23850,NV,32,2021-05-03,316239,801.0,365.57142857142856
23901,NV,32,2021-05-04,316715,476.0,375.7142857142857
23952,NV,32,2021-05-05,317088,373.0,373.2857142857143
24003,NV,32,2021-05-06,317482,394.0,364.85714285714283
24054,NV,32,2021-05-07,317980,498.0,363.14285714285717
24105,NV,32,2021-05-08,317980,0.0,363.14285714285717
24156,NV,32,2021-05-09,317980,0.0,363.14285714285717
24207,NV,32,2021-05-10,318780,800.0,363.0
24258,NV,32,2021-05-11,319250,470.0,362.14285714285717
24309,NV,32,2021-05-12,319714,464.0,375.14285714285717
24360,NV,32,2021-05-13,320150,436.0,381.14285714285717
24411,NV,32,2021-05-14,320539,389.0,365.57142857142856
24462,NV,32,2021-05-15,320539,0.0,365.57142857142856
24513,NV,32,2021-05-16,320539,0.0,365.57142857142856
24564,NV,32,2021-05-17,321081,542.0,328.7142857142857
24615,NV,32,2021-05-18,321368,287.0,302.57142857142856
24666,NV,32,2021-05-19,321716,348.0,286.0
24717,NV,32,2021-05-20,322018,302.0,266.85714285714283
24768,NV,32,2021-05-21,322352,334.0,259.0
24819,NV,32,2021-05-22,322352,0.0,259.0
24870,NV,32,2021-05-23,322352,0.0,259.0
24921,NV,32,2021-05-24,322757,405.0,239.42857142857142
24972,NV,32,2021-05-25,323022,265.0,236.28571428571428
25023,NV,32,2021-05-26,323249,227.0,219.0
25074,NV,32,2021-05-27,323481,232.0,209.0
25125,NV,32,2021-05-28,323748,267.0,199.42857142857142
25176,NV,32,2021-05-29,323748,0.0,199.42857142857142
25227,NV,32,2021-05-30,323748,0.0,199.42857142857142
25278,NV,32,2021-05-31,323748,0.0,141.57142857142858
25329,NV,32,2021-06-01,324262,514.0,177.14285714285714
25380,NV,32,2021-06-02,324681,419.0,204.57142857142858
25431,NV,32,2021-06-03,325031,350.0,221.42857142857142
25482,NV,32,2021-06-04,325392,361.0,234.85714285714286
25533,NV,32,2021-06-05,325392,0.0,234.85714285714286
25584,NV,32,2021-06-06,325392,0.0,234.85714285714286
25635,NV,32,2021-06-07,326019,627.0,324.42857142857144
25686,NV,32,2021-06-08,326366,347.0,300.57142857142856
25737,NV,32,2021-06-09,326583,217.0,271.7142857142857
25788,NV,32,2021-06-10,326878,295.0,263.85714285714283
25839,NV,32,2021-06-11,327140,262.0,249.71428571428572
25890,NV,32,2021-06-12,327140,0.0,249.71428571428572
25941,NV,32,2021-06-13,327140,0.0,249.71428571428572
25992,NV,32,2021-06-14,327579,439.0,222.85714285714286
26043,NV,32,2021-06-15,327831,252.0,209.28571428571428
26094,NV,32,2021-06-16,328194,363.0,230.14285714285714
26145,NV,32,2021-06-17,328490,296.0,230.28571428571428
26196,NV,32,2021-06-18,328875,385.0,247.85714285714286
26247,NV,32,2021-06-19,328875,0.0,247.85714285714286
26298,NV,32,2021-06-20,328875,0.0,247.85714285714286
26349,NV,32,2021-06-21,329515,640.0,276.57142857142856
26400,NV,32,2021-06-22,329915,400.0,297.7142857142857
26451,NV,32,2021-06-23,330362,447.0,309.7142857142857
26502,NV,32,2021-06-24,330810,448.0,331.42857142857144
26553,NV,32,2021-06-25,331614,804.0,391.2857142857143
26604,NV,32,2021-06-26,331614,0.0,391.2857142857143
26655,NV,32,2021-06-27,331614,0.0,391.2857142857143
26706,NV,32,2021-06-28,332529,915.0,430.57142857142856
26757,NV,32,2021-06-29,333154,625.0,462.7142857142857
26808,NV,32,2021-06-30,333712,558.0,478.57142857142856
26859,NV,32,2021-07-01,334255,543.0,492.14285714285717
26910,NV,32,2021-07-02,334763,508.0,449.85714285714283
26961,NV,32,2021-07-03,334763,0.0,449.85714285714283
27012,NV,32,2021-07-04,334763,0.0,449.85714285714283
27063,NV,32,2021-07-05,334763,0.0,319.14285714285717
27114,NV,32,2021-07-06,336109,1346.0,422.14285714285717
27165,NV,32,2021-07-07,336562,453.0,407.14285714285717
27216,NV,32,2021-07-08,337259,697.0,429.14285714285717
27267,NV,32,2021-07-09,338072,813.0,472.7142857142857
27318,NV,32,2021-07-10,338072,0.0,472.7142857142857
27369,NV,32,2021-07-11,338072,0.0,472.7142857142857
27420,NV,32,2021-07-12,339745,1673.0,711.7142857142857
27471,NV,32,2021-07-13,340600,855.0,641.5714285714286
27522,NV,32,2021-07-14,341292,692.0,675.7142857142857
27573,NV,32,2021-07-15,342230,938.0,710.1428571428571
27624,NV,32,2021-07-16,343096,866.0,717.7142857142857
27675,NV,32,2021-07-17,343096,0.0,717.7142857142857
27726,NV,32,2021-07-18,343096,0.0,717.7142857142857
27777,NV,32,2021-07-19,345163,2067.0,774.0
27828,NV,32,2021-07-20,346167,1004.0,795.2857142857143
27879,NV,32,2021-07-21,347098,931.0,829.4285714285714
27930,NV,32,2021-07-22,348040,942.0,830.0
27981,NV,32,2021-07-23,349043,1003.0,849.5714285714286
28032,NV,32,2021-07-24,349043,0.0,849.5714285714286
28083,NV,32,2021-07-25,349043,0.0,849.5714285714286
28134,NV,32,2021-07-26,351443,2400.0,897.1428571428571
28185,NV,32,2021-07-27,352567,1124.0,914.2857142857143
28236,NV,32,2021-07-28,353746,1179.0,949.7142857142857
28287,NV,32,2021-07-29,355091,1345.0,1007.2857142857143
28338,NV,32,2021-07-30,356401,1310.0,1051.142857142857
28389,NV,32,2021-07-31,356401,0.0,1051.142857142857
28440,NV,32,2021-08-01,356401,0.0,1051.142857142857
28491,NV,32,2021-08-02,358932,2531.0,1069.857142857143
28542,NV,32,2021-08-03,360147,1215.0,1082.857142857143
28593,NV,32,2021-08-04,361140,993.0,1056.2857142857142
28644,NV,32,2021-08-05,362275,1135.0,1026.2857142857142
28695,NV,32,2021-08-06,363574,1299.0,1024.7142857142858
28746,NV,32,2021-08-07,363574,0.0,1024.7142857142858
28797,NV,32,2021-08-08,363574,0.0,1024.7142857142858
28848,NV,32,2021-08-09,366584,3010.0,1093.142857142857
28899,NV,32,2021-08-10,367709,1125.0,1080.2857142857142
28950,NV,32,2021-08-11,368625,916.0,1069.2857142857142
29001,NV,32,2021-08-12,369846,1221.0,1081.5714285714287
29052,NV,32,2021-08-13,371126,1280.0,1078.857142857143
29103,NV,32,2021-08-14,371126,0.0,1078.857142857143
29154,NV,32,2021-08-15,371126,0.0,1078.857142857143
29205,NV,32,2021-08-16,373649,2523.0,1009.2857142857143
29256,NV,32,2021-08-17,374651,1002.0,991.7142857142857
29307,NV,32,2021-08-18,376080,1429.0,1065.0
29358,NV,32,2021-08-19,377493,1413.0,1092.4285714285713
29409,NV,32,2021-08-20,378700,1207.0,1082.0
29460,NV,32,2021-08-21,378700,0.0,1082.0
29511,NV,32,2021-08-22,378700,0.0,1082.0
29562,NV,32,2021-08-23,381766,3066.0,1159.5714285714287
29613,NV,32,2021-08-24,382773,1007.0,1160.2857142857142
29664,NV,32,2021-08-25,384135,1362.0,1150.7142857142858
29715,NV,32,2021-08-26,385272,1137.0,1111.2857142857142
